PinOut_1,PinOut_2,Voltage_1,Voltage_2,P_x,P_y,S1,dS1_dV,dPx_dV,dPy_dV,Mode_Locked,S1_MLd
221,65,4.3333333,1.2745098,14,88,-0.7255,0.0623,2,-9,0,#N/A
221,66,4.3333333,1.2941176,4,83,-0.908,0.1825,10,5,0,#N/A
221,67,4.3333333,1.3137255,7,93,-0.86,-0.048,-3,-10,0,#N/A
221,68,4.3333333,1.3333333,7,91,-0.8571,-0.0029,0,2,0,#N/A
221,69,4.3333333,1.3529412,3,86,-0.9326,0.0755,4,5,0,#N/A
221,70,4.3333333,1.372549,0,96,-1,0.0674,3,-10,0,#N/A
221,71,4.3333333,1.3921569,2,96,-0.9592,-0.0408,-2,0,0,#N/A
221,72,4.3333333,1.4117647,1,89,-0.9778,0.0186,1,7,0,#N/A
221,73,4.3333333,1.4313725,2,88,-0.9556,-0.0222,-1,1,0,#N/A
221,74,4.3333333,1.4509804,0,82,-1,0.0444,2,6,0,#N/A
221,75,4.3333333,1.4705882,16,58,-0.5676,-0.4324,-16,24,0,#N/A
221,76,4.3333333,1.4901961,45,20,0.3846,-0.9522,-29,38,1,0.3846
221,77,4.3333333,1.5098039,46,17,0.4603,-0.0757,-1,3,1,0.4603
221,78,4.3333333,1.5294118,44,15,0.4915,-0.0312,2,2,1,0.4915
221,79,4.3333333,1.5490196,46,16,0.4839,0.0076,-2,-1,1,0.4839
221,80,4.3333333,1.5686275,47,21,0.3824,0.1015,-1,-5,1,0.3824
221,81,4.3333333,1.5882353,35,36,-0.0141,0.3965,12,-15,0,#N/A
221,82,4.3333333,1.6078431,24,67,-0.4725,0.4584,11,-31,0,#N/A
221,83,4.3333333,1.627451,28,67,-0.4105,-0.062,-4,0,0,#N/A
221,84,4.3333333,1.6470588,28,66,-0.4043,-0.0062,0,1,0,#N/A
221,85,4.3333333,1.6666667,33,57,-0.2667,-0.1376,-5,9,0,#N/A
221,86,4.3333333,1.6862745,39,59,-0.2041,-0.0626,-6,-2,0,#N/A
221,87,4.3333333,1.7058824,47,59,-0.1132,-0.0909,-8,0,0,#N/A
221,88,4.3333333,1.7254902,47,53,-0.06,-0.0532,0,6,0,#N/A
221,89,4.3333333,1.745098,57,52,0.0459,-0.1059,-10,1,0,#N/A
221,90,4.3333333,1.7647059,51,48,0.0303,0.0156,6,4,0,#N/A
221,91,4.3333333,1.7843137,63,43,0.1887,-0.1584,-12,5,0,#N/A
221,92,4.3333333,1.8039216,57,46,0.1068,0.0819,6,-3,0,#N/A
221,93,4.3333333,1.8235294,61,41,0.1961,-0.0893,-4,5,0,#N/A
221,94,4.3333333,1.8431373,85,43,0.3281,-0.132,-24,-2,0,#N/A
221,95,4.3333333,1.8627451,70,42,0.25,0.0781,15,1,0,#N/A
221,96,4.3333333,1.8823529,75,38,0.3274,-0.0774,-5,4,0,#N/A
221,97,4.3333333,1.9019608,78,40,0.322,0.0054,-3,-2,0,#N/A
221,98,4.3333333,1.9215686,76,38,0.3333,-0.0113,2,2,0,#N/A
221,99,4.3333333,1.9411765,69,32,0.3663,-0.033,7,6,0,#N/A
221,100,4.3333333,1.9607843,69,35,0.3269,0.0394,0,-3,0,#N/A
221,101,4.3333333,1.9803922,74,39,0.3097,0.0172,-5,-4,0,#N/A
221,102,4.3333333,2,54,36,0.2,0.1097,20,3,0,#N/A
221,103,4.3333333,2.0196078,65,43,0.2037,-0.0037,-11,-7,0,#N/A
221,104,4.3333333,2.0392157,61,44,0.1619,0.0418,4,-1,0,#N/A
221,105,4.3333333,2.0588235,60,32,0.3043,-0.1424,1,12,0,#N/A
221,106,4.3333333,2.0784314,62,52,0.0877,0.2166,-2,-20,0,#N/A
221,107,4.3333333,2.0980392,57,57,0,0.0877,5,-5,0,#N/A
221,108,4.3333333,2.1176471,52,54,-0.0189,0.0189,5,3,0,#N/A
221,109,4.3333333,2.1372549,48,60,-0.1111,0.0922,4,-6,0,#N/A
221,110,4.3333333,2.1568627,41,55,-0.1458,0.0347,7,5,0,#N/A
221,111,4.3333333,2.1764706,43,69,-0.2321,0.0863,-2,-14,0,#N/A
221,112,4.3333333,2.1960784,32,73,-0.3905,0.1584,11,-4,0,#N/A
221,113,4.3333333,2.2156863,31,70,-0.3861,-0.0044,1,3,0,#N/A
221,114,4.3333333,2.2352941,31,75,-0.4151,0.029,0,-5,0,#N/A
221,115,4.3333333,2.254902,23,75,-0.5306,0.1155,8,0,0,#N/A
221,116,4.3333333,2.2745098,12,76,-0.7273,0.1967,11,-1,0,#N/A
221,117,4.3333333,2.2941176,14,77,-0.6923,-0.035,-2,-1,0,#N/A
221,118,4.3333333,2.3137255,13,84,-0.732,0.0397,1,-7,0,#N/A
221,119,4.3333333,2.3333333,5,82,-0.8851,0.1531,8,2,0,#N/A
221,120,4.3333333,2.3529412,5,87,-0.8913,0.0062,0,-5,0,#N/A
221,121,4.3333333,2.372549,4,89,-0.914,0.0227,1,-2,0,#N/A
221,122,4.3333333,2.3921569,7,94,-0.8614,-0.0526,-3,-5,0,#N/A
221,123,4.3333333,2.4117647,1,93,-0.9787,0.1173,6,1,0,#N/A
221,124,4.3333333,2.4313725,4,89,-0.914,-0.0647,-3,4,0,#N/A
221,125,4.3333333,2.4509804,4,82,-0.907,-0.007,0,7,0,#N/A
221,126,4.3333333,2.4705882,3,82,-0.9294,0.0224,1,0,0,#N/A
221,127,4.3333333,2.4901961,1,84,-0.9765,0.0471,2,-2,0,#N/A
221,128,4.3333333,2.5098039,5,85,-0.8889,-0.0876,-4,-1,0,#N/A
221,129,4.3333333,2.5294118,26,43,-0.2464,-0.6425,-21,42,0,#N/A
221,130,4.3333333,2.5490196,41,25,0.2424,-0.4888,-15,18,1,0.2424
221,131,4.3333333,2.5686275,44,23,0.3134,-0.071,-3,2,1,0.3134
221,132,4.3333333,2.5882353,55,24,0.3924,-0.079,-11,-1,1,0.3924
221,133,4.3333333,2.6078431,34,27,0.1148,0.2776,21,-3,1,0.1148
221,134,4.3333333,2.627451,27,55,-0.3415,0.4563,7,-28,0,#N/A
221,135,4.3333333,2.6470588,26,68,-0.4468,0.1053,1,-13,0,#N/A
221,136,4.3333333,2.6666667,28,59,-0.3563,-0.0905,-2,9,0,#N/A
221,137,4.3333333,2.6862745,33,65,-0.3265,-0.0298,-5,-6,0,#N/A
221,138,4.3333333,2.7058824,38,53,-0.1648,-0.1617,-5,12,0,#N/A
221,139,4.3333333,2.7254902,43,52,-0.0947,-0.0701,-5,1,0,#N/A
221,140,4.3333333,2.745098,42,46,-0.0455,-0.0492,1,6,0,#N/A
221,141,4.3333333,2.7647059,55,57,-0.0179,-0.0276,-13,-11,0,#N/A
221,142,4.3333333,2.7843137,53,48,0.0495,-0.0674,2,9,0,#N/A
221,143,4.3333333,2.8039216,57,50,0.0654,-0.0159,-4,-2,0,#N/A
221,144,4.3333333,2.8235294,66,46,0.1786,-0.1132,-9,4,0,#N/A
221,145,4.3333333,2.8431373,65,45,0.1818,-0.0032,1,1,0,#N/A
221,146,4.3333333,2.8627451,69,44,0.2212,-0.0394,-4,1,0,#N/A
221,147,4.3333333,2.8823529,86,44,0.3231,-0.1019,-17,0,0,#N/A
221,148,4.3333333,2.9019608,69,34,0.3398,-0.0167,17,10,0,#N/A
221,149,4.3333333,2.9215686,74,31,0.4095,-0.0697,-5,3,0,#N/A
221,150,4.3333333,2.9411765,73,42,0.2696,0.1399,1,-11,0,#N/A
221,151,4.3333333,2.9607843,71,34,0.3524,-0.0828,2,8,0,#N/A
221,152,4.3333333,2.9803922,69,33,0.3529,-0.0005,2,1,0,#N/A
221,153,4.3333333,3,75,41,0.2931,0.0598,-6,-8,0,#N/A
221,154,4.3333333,3.0196078,67,37,0.2885,0.0046,8,4,0,#N/A
221,155,4.3333333,3.0392157,66,38,0.2692,0.0193,1,-1,0,#N/A
221,156,4.3333333,3.0588235,58,43,0.1485,0.1207,8,-5,0,#N/A
221,157,4.3333333,3.0784314,61,41,0.1961,-0.0476,-3,2,0,#N/A
221,158,4.3333333,3.0980392,56,44,0.12,0.0761,5,-3,0,#N/A
221,159,4.3333333,3.1176471,63,47,0.1455,-0.0255,-7,-3,0,#N/A
221,160,4.3333333,3.1372549,50,58,-0.0741,0.2196,13,-11,0,#N/A
221,161,4.3333333,3.1568627,46,63,-0.156,0.0819,4,-5,0,#N/A
221,162,4.3333333,3.1764706,45,66,-0.1892,0.0332,1,-3,0,#N/A
221,163,4.3333333,3.1960784,40,64,-0.2308,0.0416,5,2,0,#N/A
221,164,4.3333333,3.2156863,34,69,-0.3398,0.109,6,-5,0,#N/A
221,165,4.3333333,3.2352941,32,67,-0.3535,0.0137,2,2,0,#N/A
221,166,4.3333333,3.254902,24,73,-0.5052,0.1517,8,-6,0,#N/A
221,167,4.3333333,3.2745098,22,74,-0.5417,0.0365,2,-1,0,#N/A
221,168,4.3333333,3.2941176,25,85,-0.5455,0.0038,-3,-11,0,#N/A
221,169,4.3333333,3.3137255,16,86,-0.6863,0.1408,9,-1,0,#N/A
221,170,4.3333333,3.3333333,15,87,-0.7059,0.0196,1,-1,0,#N/A
221,171,4.3333333,3.3529412,16,82,-0.6735,-0.0324,-1,5,0,#N/A
221,172,4.3333333,3.372549,8,85,-0.828,0.1545,8,-3,0,#N/A
221,173,4.3333333,3.3921569,2,87,-0.9551,0.1271,6,-2,0,#N/A
221,174,4.3333333,3.4117647,3,94,-0.9381,-0.017,-1,-7,0,#N/A
221,175,4.3333333,3.4313725,0,86,-1,0.0619,3,8,0,#N/A
221,176,4.3333333,3.4509804,1,82,-0.9759,-0.0241,-1,4,0,#N/A
221,177,4.3333333,3.4705882,6,93,-0.8788,-0.0971,-5,-11,0,#N/A
221,178,4.3333333,3.4901961,4,93,-0.9175,0.0387,2,0,0,#N/A
221,179,4.3333333,3.5098039,4,77,-0.9012,-0.0163,0,16,0,#N/A
221,180,4.3333333,3.5294118,0,76,-1,0.0988,4,1,0,#N/A
221,181,4.3333333,3.5490196,5,80,-0.8824,-0.1176,-5,-4,0,#N/A
221,182,4.3333333,3.5686275,20,54,-0.4595,-0.4229,-15,26,0,#N/A
221,183,4.3333333,3.5882353,41,29,0.1714,-0.6309,-21,25,1,0.1714
221,184,4.3333333,3.6078431,41,20,0.3443,-0.1729,0,9,1,0.3443
221,185,4.3333333,3.627451,44,26,0.2571,0.0872,-3,-6,1,0.2571
221,186,4.3333333,3.6470588,35,41,-0.0789,0.336,9,-15,0,#N/A
221,187,4.3333333,3.6666667,27,67,-0.4255,0.3466,8,-26,0,#N/A
221,188,4.3333333,3.6862745,23,60,-0.4458,0.0203,4,7,0,#N/A
221,189,4.3333333,3.7058824,29,60,-0.3483,-0.0975,-6,0,0,#N/A
221,190,4.3333333,3.7254902,37,59,-0.2292,-0.1191,-8,1,0,#N/A
221,191,4.3333333,3.745098,36,54,-0.2,-0.0292,1,5,0,#N/A
221,192,4.3333333,3.7647059,38,61,-0.2323,0.0323,-2,-7,0,#N/A
221,193,4.3333333,3.7843137,49,50,-0.0101,-0.2222,-11,11,0,#N/A
221,194,4.3333333,3.8039216,50,47,0.0309,-0.041,-1,3,0,#N/A
221,195,4.3333333,3.8235294,58,49,0.0841,-0.0532,-8,-2,0,#N/A
221,196,4.3333333,3.8431373,59,46,0.1238,-0.0397,-1,3,0,#N/A
221,197,4.3333333,3.8627451,58,41,0.1717,-0.0479,1,5,0,#N/A
221,198,4.3333333,3.8823529,70,42,0.25,-0.0783,-12,-1,0,#N/A
221,199,4.3333333,3.9019608,66,40,0.2453,0.0047,4,2,0,#N/A
221,200,4.3333333,3.9215686,64,42,0.2075,0.0378,2,-2,0,#N/A
221,201,4.3333333,3.9411765,68,40,0.2593,-0.0518,-4,2,0,#N/A
221,202,4.3333333,3.9607843,82,38,0.3667,-0.1074,-14,2,0,#N/A
221,203,4.3333333,3.9803922,67,35,0.3137,0.053,15,3,0,#N/A
221,204,4.3333333,4,73,37,0.3273,-0.0136,-6,-2,0,#N/A
221,205,4.3333333,4.0196078,67,31,0.3673,-0.04,6,6,0,#N/A
221,206,4.3333333,4.0392157,74,24,0.5102,-0.1429,-7,7,0,#N/A
221,207,4.3333333,4.0588235,65,16,0.6049,-0.0947,9,8,0,#N/A
221,208,4.3333333,4.0784314,63,34,0.299,0.3059,2,-18,0,#N/A
221,209,4.3333333,4.0980392,68,46,0.193,0.106,-5,-12,0,#N/A
221,210,4.3333333,4.1176471,60,40,0.2,-0.007,8,6,0,#N/A
221,211,4.3333333,4.1372549,51,42,0.0968,0.1032,9,-2,0,#N/A
221,212,4.3333333,4.1568627,53,47,0.06,0.0368,-2,-5,0,#N/A
221,213,4.3333333,4.1764706,50,48,0.0204,0.0396,3,-1,0,#N/A
221,214,4.3333333,4.1960784,53,55,-0.0185,0.0389,-3,-7,0,#N/A
221,215,4.3333333,4.2156863,47,55,-0.0784,0.0599,6,0,0,#N/A
221,216,4.3333333,4.2352941,43,62,-0.181,0.1026,4,-7,0,#N/A
221,217,4.3333333,4.254902,37,62,-0.2525,0.0715,6,0,0,#N/A
221,218,4.3333333,4.2745098,31,65,-0.3542,0.1017,6,-3,0,#N/A
221,219,4.3333333,4.2941176,33,71,-0.3654,0.0112,-2,-6,0,#N/A
221,220,4.3333333,4.3137255,27,72,-0.4545,0.0891,6,-1,0,#N/A
221,221,4.3333333,4.3333333,23,73,-0.5208,0.0663,4,-1,0,#N/A
221,222,4.3333333,4.3529412,24,78,-0.5294,0.0086,-1,-5,0,#N/A
221,223,4.3333333,4.372549,19,80,-0.6162,0.0868,5,-2,0,#N/A
221,224,4.3333333,4.3921569,13,80,-0.7204,0.1042,6,0,0,#N/A
221,225,4.3333333,4.4117647,7,86,-0.8495,0.1291,6,-6,0,#N/A
221,226,4.3333333,4.4313725,7,87,-0.8511,0.0016,0,-1,0,#N/A
221,227,4.3333333,4.4509804,6,88,-0.8723,0.0212,1,-1,0,#N/A
221,228,4.3333333,4.4705882,5,91,-0.8958,0.0235,1,-3,0,#N/A
221,229,4.3333333,4.4901961,0,87,-1,0.1042,5,4,0,#N/A
221,230,4.3333333,4.5098039,7,95,-0.8627,-0.1373,-7,-8,0,#N/A
221,231,4.3333333,4.5294118,1,91,-0.9783,0.1156,6,4,0,#N/A
221,232,4.3333333,4.5490196,0,87,-1,0.0217,1,4,0,#N/A
221,233,4.3333333,4.5686275,3,76,-0.9241,-0.0759,-3,11,0,#N/A
221,234,4.3333333,4.5882353,0,89,-1,0.0759,3,-13,0,#N/A
221,235,4.3333333,4.6078431,4,83,-0.908,-0.092,-4,6,0,#N/A
221,236,4.3333333,4.627451,15,76,-0.6703,-0.2377,-11,7,0,#N/A
221,237,4.3333333,4.6470588,4,75,-0.8987,0.2284,11,1,0,#N/A
221,238,4.3333333,4.6666667,8,68,-0.7895,-0.1092,-4,7,0,#N/A
221,239,4.3333333,4.6862745,18,53,-0.493,-0.2965,-10,15,0,#N/A
221,240,4.3333333,4.7058824,18,67,-0.5765,0.0835,0,-14,0,#N/A
221,241,4.3333333,4.7254902,9,78,-0.7931,0.2166,9,-11,0,#N/A
221,242,4.3333333,4.745098,12,76,-0.7273,-0.0658,-3,2,0,#N/A
221,243,4.3333333,4.7647059,13,61,-0.6486,-0.0787,-1,15,0,#N/A
221,244,4.3333333,4.7843137,14,64,-0.641,-0.0076,-1,-3,0,#N/A
221,245,4.3333333,4.8039216,10,62,-0.7222,0.0812,4,2,0,#N/A
221,246,4.3333333,4.8235294,6,59,-0.8154,0.0932,4,3,0,#N/A
221,247,4.3333333,4.8431373,13,68,-0.679,-0.1364,-7,-9,0,#N/A
221,248,4.3333333,4.8627451,8,70,-0.7949,0.1159,5,-2,0,#N/A
221,249,4.3333333,4.8823529,15,63,-0.6154,-0.1795,-7,7,0,#N/A
221,250,4.3333333,4.9019608,24,61,-0.4353,-0.1801,-9,2,0,#N/A
221,251,4.3333333,4.9215686,20,61,-0.5062,0.0709,4,0,0,#N/A
221,252,4.3333333,4.9411765,21,55,-0.4474,-0.0588,-1,6,0,#N/A
221,253,4.3333333,4.9607843,21,59,-0.475,0.0276,0,-4,0,#N/A
0,0,0,0,37,56,-0.204301075,,,,0,#N/A
220,0,4.31372549,0,37,59,-0.229166667,-0.024865591,0,3,0,#N/A
220,1,4.31372549,0.019607843,37,63,-0.26,-0.030833333,0,4,0,#N/A
220,2,4.31372549,0.039215686,40,57,-0.175257732,0.084742268,3,-6,0,#N/A
220,3,4.31372549,0.058823529,36,63,-0.272727273,-0.097469541,-4,6,0,#N/A
220,4,4.31372549,0.078431373,41,62,-0.203883495,0.068843778,5,-1,0,#N/A
220,5,4.31372549,0.098039216,34,68,-0.333333333,-0.129449838,-7,6,0,#N/A
220,6,4.31372549,0.117647059,33,67,-0.34,-0.006666667,-1,-1,0,#N/A
220,7,4.31372549,0.137254902,25,65,-0.444444444,-0.104444444,-8,-2,0,#N/A
220,8,4.31372549,0.156862745,27,74,-0.465346535,-0.02090209,2,9,0,#N/A
220,9,4.31372549,0.176470588,21,60,-0.481481481,-0.016134947,-6,-14,0,#N/A
220,10,4.31372549,0.196078431,21,70,-0.538461538,-0.056980057,0,10,0,#N/A
220,11,4.31372549,0.215686275,24,70,-0.489361702,0.049099836,3,0,0,#N/A
220,12,4.31372549,0.235294118,28,68,-0.416666667,0.072695035,4,-2,0,#N/A
220,13,4.31372549,0.254901961,17,70,-0.609195402,-0.192528736,-11,2,0,#N/A
220,14,4.31372549,0.274509804,17,66,-0.590361446,0.018833957,0,-4,0,#N/A
220,15,4.31372549,0.294117647,24,66,-0.466666667,0.123694779,7,0,0,#N/A
220,16,4.31372549,0.31372549,32,66,-0.346938776,0.119727891,8,0,0,#N/A
220,17,4.31372549,0.333333333,30,60,-0.333333333,0.013605442,-2,-6,0,#N/A
220,18,4.31372549,0.352941176,35,65,-0.3,0.033333333,5,5,0,#N/A
220,19,4.31372549,0.37254902,38,58,-0.208333333,0.091666667,3,-7,0,#N/A
220,20,4.31372549,0.392156863,34,55,-0.235955056,-0.027621723,-4,-3,0,#N/A
220,21,4.31372549,0.411764706,37,50,-0.149425287,0.086529769,3,-5,0,#N/A
220,22,4.31372549,0.431372549,43,57,-0.14,0.009425287,6,7,0,#N/A
220,23,4.31372549,0.450980392,44,47,-0.032967033,0.107032967,1,-10,0,#N/A
220,24,4.31372549,0.470588235,57,46,0.106796117,0.139763149,13,-1,0,#N/A
220,25,4.31372549,0.490196078,62,45,0.158878505,0.052082388,5,-1,0,#N/A
220,26,4.31372549,0.509803922,60,41,0.188118812,0.029240307,-2,-4,0,#N/A
220,27,4.31372549,0.529411765,58,34,0.260869565,0.072750753,-2,-7,0,#N/A
220,28,4.31372549,0.549019608,63,35,0.285714286,0.02484472,5,1,0,#N/A
220,29,4.31372549,0.568627451,66,33,0.333333333,0.047619048,3,-2,0,#N/A
220,30,4.31372549,0.588235294,71,31,0.392156863,0.058823529,5,-2,0,#N/A
220,31,4.31372549,0.607843137,73,29,0.431372549,0.039215686,2,-2,0,#N/A
220,32,4.31372549,0.62745098,73,29,0.431372549,0,0,0,0,#N/A
220,33,4.31372549,0.647058824,83,31,0.456140351,0.024767802,10,2,0,#N/A
220,34,4.31372549,0.666666667,78,27,0.485714286,0.029573935,-5,-4,0,#N/A
220,35,4.31372549,0.68627451,102,29,0.557251908,0.071537623,24,2,0,#N/A
220,36,4.31372549,0.705882353,80,27,0.495327103,-0.061924806,-22,-2,0,#N/A
220,37,4.31372549,0.725490196,84,25,0.541284404,0.045957301,4,-2,0,#N/A
220,38,4.31372549,0.745098039,86,22,0.592592593,0.051308189,2,-3,0,#N/A
220,39,4.31372549,0.764705882,92,21,0.628318584,0.035725991,6,-1,0,#N/A
220,40,4.31372549,0.784313725,86,17,0.669902913,0.041584329,-6,-4,0,#N/A
220,41,4.31372549,0.803921569,87,23,0.581818182,-0.088084731,1,6,0,#N/A
220,42,4.31372549,0.823529412,95,16,0.711711712,0.12989353,8,-7,0,#N/A
220,43,4.31372549,0.843137255,94,20,0.649122807,-0.062588905,-1,4,0,#N/A
220,44,4.31372549,0.862745098,95,21,0.637931034,-0.011191773,1,1,0,#N/A
220,45,4.31372549,0.882352941,89,19,0.648148148,0.010217114,-6,-2,0,#N/A
220,46,4.31372549,0.901960784,88,20,0.62962963,-0.018518519,-1,1,0,#N/A
220,47,4.31372549,0.921568627,82,21,0.59223301,-0.03739662,-6,1,0,#N/A
220,48,4.31372549,0.941176471,90,26,0.551724138,-0.040508872,8,5,0,#N/A
220,49,4.31372549,0.960784314,81,23,0.557692308,0.00596817,-9,-3,0,#N/A
220,50,4.31372549,0.980392157,82,30,0.464285714,-0.093406593,1,7,0,#N/A
220,51,4.31372549,1,82,25,0.53271028,0.068424566,0,-5,0,#N/A
220,52,4.31372549,1.019607843,70,35,0.333333333,-0.199376947,-12,10,0,#N/A
220,53,4.31372549,1.039215686,68,40,0.259259259,-0.074074074,-2,5,0,#N/A
220,54,4.31372549,1.058823529,73,37,0.327272727,0.068013468,5,-3,0,#N/A
220,55,4.31372549,1.078431373,61,41,0.196078431,-0.131194296,-12,4,0,#N/A
220,56,4.31372549,1.098039216,58,45,0.126213592,-0.069864839,-3,4,0,#N/A
220,57,4.31372549,1.117647059,50,46,0.041666667,-0.084546926,-8,1,0,#N/A
220,58,4.31372549,1.137254902,58,47,0.104761905,0.063095238,8,1,0,#N/A
220,59,4.31372549,1.156862745,48,54,-0.058823529,-0.163585434,-10,7,0,#N/A
220,60,4.31372549,1.176470588,48,55,-0.067961165,-0.009137636,0,1,0,#N/A
220,61,4.31372549,1.196078431,39,54,-0.161290323,-0.093329158,-9,-1,0,#N/A
220,62,4.31372549,1.215686275,33,65,-0.326530612,-0.16524029,-6,11,0,#N/A
220,63,4.31372549,1.235294118,35,64,-0.292929293,0.033601319,2,-1,0,#N/A
220,64,4.31372549,1.254901961,34,69,-0.339805825,-0.046876532,-1,5,0,#N/A
220,65,4.31372549,1.274509804,29,71,-0.42,-0.080194175,-5,2,0,#N/A
220,66,4.31372549,1.294117647,29,70,-0.414141414,0.005858586,0,-1,0,#N/A
220,67,4.31372549,1.31372549,15,66,-0.62962963,-0.215488215,-14,-4,0,#N/A
220,68,4.31372549,1.333333333,25,72,-0.484536082,0.145093547,10,6,0,#N/A
220,69,4.31372549,1.352941176,19,75,-0.595744681,-0.111208598,-6,3,0,#N/A
220,70,4.31372549,1.37254902,20,72,-0.565217391,0.03052729,1,-3,0,#N/A
220,71,4.31372549,1.392156863,22,70,-0.52173913,0.043478261,2,-2,0,#N/A
220,72,4.31372549,1.411764706,20,64,-0.523809524,-0.002070393,-2,-6,0,#N/A
220,73,4.31372549,1.431372549,31,64,-0.347368421,0.176441103,11,0,0,#N/A
220,74,4.31372549,1.450980392,28,63,-0.384615385,-0.037246964,-3,-1,0,#N/A
220,75,4.31372549,1.470588235,35,64,-0.292929293,0.091686092,7,1,0,#N/A
220,76,4.31372549,1.490196078,37,53,-0.177777778,0.115151515,2,-11,0,#N/A
220,77,4.31372549,1.509803922,36,55,-0.208791209,-0.031013431,-1,2,0,#N/A
220,78,4.31372549,1.529411765,40,54,-0.14893617,0.059855039,4,-1,0,#N/A
220,79,4.31372549,1.549019608,50,48,0.020408163,0.169344333,10,-6,0,#N/A
220,80,4.31372549,1.568627451,60,45,0.142857143,0.12244898,10,-3,0,#N/A
220,81,4.31372549,1.588235294,60,41,0.188118812,0.045261669,0,-4,0,#N/A
220,82,4.31372549,1.607843137,61,44,0.161904762,-0.02621405,1,3,0,#N/A
220,83,4.31372549,1.62745098,59,36,0.242105263,0.080200501,-2,-8,0,#N/A
220,84,4.31372549,1.647058824,64,37,0.267326733,0.02522147,5,1,0,#N/A
220,85,4.31372549,1.666666667,75,30,0.428571429,0.161244696,11,-7,0,#N/A
220,86,4.31372549,1.68627451,65,35,0.3,-0.128571429,-10,5,0,#N/A
220,87,4.31372549,1.705882353,68,24,0.47826087,0.17826087,3,-11,0,#N/A
220,88,4.31372549,1.725490196,80,30,0.454545455,-0.023715415,12,6,0,#N/A
220,89,4.31372549,1.745098039,79,29,0.462962963,0.008417508,-1,-1,0,#N/A
220,90,4.31372549,1.764705882,85,22,0.588785047,0.125822084,6,-7,0,#N/A
220,91,4.31372549,1.784313725,84,20,0.615384615,0.026599569,-1,-2,0,#N/A
220,92,4.31372549,1.803921569,95,26,0.570247934,-0.045136682,11,6,0,#N/A
220,93,4.31372549,1.823529412,86,17,0.669902913,0.099654979,-9,-9,0,#N/A
220,94,4.31372549,1.843137255,89,19,0.648148148,-0.021754764,3,2,0,#N/A
220,95,4.31372549,1.862745098,86,24,0.563636364,-0.084511785,-3,5,0,#N/A
220,96,4.31372549,1.882352941,84,21,0.6,0.036363636,-2,-3,0,#N/A
220,97,4.31372549,1.901960784,90,21,0.621621622,0.021621622,6,0,0,#N/A
220,98,4.31372549,1.921568627,86,20,0.622641509,0.001019888,-4,-1,0,#N/A
220,99,4.31372549,1.941176471,89,15,0.711538462,0.088896952,3,-5,0,#N/A
220,100,4.31372549,1.960784314,87,22,0.596330275,-0.115208186,-2,7,0,#N/A
220,101,4.31372549,1.980392157,95,23,0.610169492,0.013839216,8,1,0,#N/A
220,102,4.31372549,2,83,21,0.596153846,-0.014015645,-12,-2,0,#N/A
220,103,4.31372549,2.019607843,83,20,0.611650485,0.015496639,0,-1,0,#N/A
220,104,4.31372549,2.039215686,83,31,0.456140351,-0.155510135,0,11,0,#N/A
220,105,4.31372549,2.058823529,81,31,0.446428571,-0.009711779,-2,0,0,#N/A
220,106,4.31372549,2.078431373,79,32,0.423423423,-0.023005148,-2,1,0,#N/A
220,107,4.31372549,2.098039216,86,38,0.387096774,-0.036326649,7,6,0,#N/A
220,108,4.31372549,2.117647059,63,36,0.272727273,-0.114369501,-23,-2,0,#N/A
220,109,4.31372549,2.137254902,69,40,0.266055046,-0.006672227,6,4,0,#N/A
220,110,4.31372549,2.156862745,63,46,0.155963303,-0.110091743,-6,6,0,#N/A
220,111,4.31372549,2.176470588,57,46,0.106796117,-0.049167186,-6,0,0,#N/A
220,112,4.31372549,2.196078431,49,51,-0.02,-0.126796117,-8,5,0,#N/A
220,113,4.31372549,2.215686275,46,59,-0.123809524,-0.103809524,-3,8,0,#N/A
220,114,4.31372549,2.235294118,42,58,-0.16,-0.036190476,-4,-1,0,#N/A
220,115,4.31372549,2.254901961,38,59,-0.216494845,-0.056494845,-4,1,0,#N/A
220,116,4.31372549,2.274509804,33,69,-0.352941176,-0.136446331,-5,10,0,#N/A
220,117,4.31372549,2.294117647,30,62,-0.347826087,0.00511509,-3,-7,0,#N/A
220,118,4.31372549,2.31372549,32,67,-0.353535354,-0.005709267,2,5,0,#N/A
220,119,4.31372549,2.333333333,32,64,-0.333333333,0.02020202,0,-3,0,#N/A
220,120,4.31372549,2.352941176,24,67,-0.472527473,-0.139194139,-8,3,0,#N/A
220,121,4.31372549,2.37254902,29,69,-0.408163265,0.064364207,5,2,0,#N/A
220,122,4.31372549,2.392156863,25,71,-0.479166667,-0.071003401,-4,2,0,#N/A
220,123,4.31372549,2.411764706,30,69,-0.393939394,0.085227273,5,-2,0,#N/A
220,124,4.31372549,2.431372549,29,70,-0.414141414,-0.02020202,-1,1,0,#N/A
220,125,4.31372549,2.450980392,34,67,-0.326732673,0.087408741,5,-3,0,#N/A
220,126,4.31372549,2.470588235,34,65,-0.313131313,0.01360136,0,-2,0,#N/A
220,127,4.31372549,2.490196078,31,64,-0.347368421,-0.034237108,-3,-1,0,#N/A
220,128,4.31372549,2.509803922,37,60,-0.237113402,0.110255019,6,-4,0,#N/A
220,129,4.31372549,2.529411765,42,53,-0.115789474,0.121323928,5,-7,0,#N/A
220,130,4.31372549,2.549019608,40,53,-0.139784946,-0.023995473,-2,0,0,#N/A
